titleType,startYear,runtimeMinutes,averageRating,numVotes,region,main_genre,secondary_genre
movie,2004,100,"7,2",111227,CA,Documentary,No tiene
movie,2003,88,"7,1",6645,CA,Biography,Documentary
movie,2003,88,"7,1",6645,CA,Biography,Documentary
tvSeries,2004,43,"6,9",48364,CA,Action,Crime
tvSeries,2004,43,"6,9",48364,CA,Action,Crime
movie,2005,129,"7,9",33621,CA,Comedy,Drama
movie,2004,101,"6,9",18330,CA,Action,Adventure
movie,2006,120,"7,2",73645,CA,Comedy,Drama
movie,2007,110,7,60848,CA,Biography,Crime
movie,2005,91,"6,5",11339,CA,Biography,Drama
movie,2006,100,7,114666,CA,Animation,Comedy
movie,2005,118,"7,2",3859,CA,Animation,Comedy
movie,2005,103,"7,4",41904,CA,Adventure,Comedy
movie,2006,105,"6,6",16279,CA,Action,Animation
movie,2004,135,"7,2",4679,CA,Comedy,Drama
movie,2005,109,"7,1",3397,CA,Comedy,Drama
movie,2004,141,8,29571,CA,Drama,No tiene
movie,2004,123,"7,1",7550,CA,Comedy,Crime
movie,2005,125,7,20971,CA,Comedy,Drama
tvSeries,2004,55,"7,9",3560,CA,Comedy,Drama
tvMiniSeries,2005,552,8,7300,CA,Adventure,Drama
tvSeries,2004,43,"7,8",3255,CA,Comedy,Drama
movie,2005,89,"6,5",8384,CA,Crime,Drama
movie,2008,134,"6,7",13358,CA,Drama,Romance
movie,2004,143,"7,6",6902,CA,Comedy,Fantasy
movie,2004,90,"6,7",5643,CA,Action,Crime
movie,2006,108,"6,6",191859,CA,Comedy,Sport
movie,2005,96,"7,3",4449,CA,Drama,No tiene
movie,2007,106,"6,7",20703,CA,Comedy,Drama
movie,2005,91,"7,2",36975,CA,Comedy,Drama
movie,2007,112,"6,7",21074,CA,Drama,Sport
movie,2004,102,"7,2",7790,CA,Comedy,No tiene
movie,2007,120,7,63550,CA,Biography,Drama
movie,2005,139,"7,1",21277,CA,Action,Drama
movie,2004,104,"7,7",15678,CA,Comedy,Drama
movie,2005,94,"7,7",52609,CA,Comedy,Crime
movie,2005,106,"6,8",13721,CA,Drama,Family
movie,2006,135,"7,1",126442,CA,Action,Adventure
movie,2005,106,"6,9",23192,CA,Comedy,Drama
tvSeries,2005,30,"6,6",3085,CA,Action,Adventure
movie,2004,83,"7,1",3217,CA,Comedy,Drama
movie,2006,100,"7,3",3513,CA,Documentary,History
movie,2004,90,"7,6",55877,CA,Crime,Drama
movie,2004,98,"7,3",14271,CA,Comedy,Drama
movie,2004,100,"6,9",5664,CA,Drama,Mystery
movie,2006,110,"7,1",17780,CA,Biography,Crime
movie,2007,122,"7,6",67091,CA,Biography,Drama
movie,2006,125,"7,1",78853,CA,Biography,Crime
tvSeries,2005,23,"6,7",3054,CA,Animation,Comedy
tvSeries,2004,25,"8,2",6015,CA,Comedy,No tiene
tvSeries,2004,60,"8,2",3996,CA,Crime,Mystery
tvSeries,2004,65,"8,4",12410,CA,Comedy,Drama
movie,2007,97,"6,9",65984,CA,Comedy,Drama
movie,2004,98,8,20251,CA,Drama,War
movie,2004,138,"7,2",3812,CA,Drama,Romance
movie,2006,108,"7,2",46863,CA,Drama,Romance
movie,2006,104,"6,7",13950,CA,Biography,Drama
movie,2003,120,"6,6",4564,CA,Drama,No tiene
movie,2006,95,"7,1",13299,CA,Comedy,Crime
movie,2005,103,"7,8",59304,CA,Biography,Documentary
movie,2007,117,"6,7",134876,CA,Comedy,Drama
movie,2006,126,"6,5",35289,CA,Biography,Crime
movie,2004,99,"7,7",3110,CA,Documentary,History
tvSeries,2005,60,"6,9",3500,CA,Drama,No tiene
movie,2005,115,"7,4",12924,CA,Drama,Romance
movie,2005,93,"7,4",99728,CA,Biography,Drama
movie,2005,116,"6,8",67292,CA,Action,Crime
tvMovie,2005,84,"6,5",3637,CA,Drama,No tiene
movie,2005,101,"7,1",10988,CA,Crime,Drama
movie,2005,107,"7,1",20871,CA,Comedy,Drama
movie,2004,105,"7,5",4446,CA,Comedy,Drama
movie,2005,84,"6,9",12920,CA,Comedy,Drama
movie,2005,88,"7,7",10342,CA,Documentary,Sport
movie,2005,98,8,10133,CA,Documentary,History
movie,2006,101,"6,7",10651,CA,Biography,Drama
movie,2009,110,"6,5",19746,CA,Comedy,Drama
movie,2005,107,"7,3",5525,CA,Drama,No tiene
tvSeries,2005,40,"8,4",11285,CA,Comedy,Music
movie,2006,99,"6,6",14192,CA,Comedy,Drama
movie,2006,92,"6,7",24767,CA,Comedy,Horror
movie,2005,105,"7,4",3515,CA,Documentary,Family
tvSeries,2004,22,"7,5",5926,CA,Animation,Comedy
movie,2004,55,"7,1",4231,CA,Action,Adventure
tvSeries,2005,60,"7,5",3637,CA,Drama,Family
tvSeries,2004,30,"7,2",4094,CA,Comedy,No tiene
tvMiniSeries,2005,510,"8,3",10214,CA,Crime,Drama
movie,2006,123,7,14907,CA,Action,Drama
movie,2005,99,"6,8",35404,CA,Comedy,Crime
movie,2007,133,"7,3",112527,CA,Drama,Fantasy
movie,2006,118,"6,6",26303,CA,Drama,Music
tvMiniSeries,2005,285,"8,6",4577,CA,Documentary,History
tvSeries,2005,55,"7,8",8953,CA,Adventure,Documentary
movie,2006,112,"7,4",13057,CA,Drama,Romance
movie,2005,105,"6,5",3296,CA,Drama,Family
movie,2007,140,"7,6",89010,CA,Biography,Drama
tvSeries,2000,30,"8,4",4732,CA,Animation,Comedy
movie,2005,90,"7,5",3297,CA,Drama,No tiene
movie,2006,91,"6,5",3195,CA,Drama,Romance
tvSeries,2005,59,"7,2",3345,CA,Game-Show,Reality-TV
movie,2004,103,"7,7",10155,CA,Adventure,Animation
tvSeries,2005,60,"7,2",10225,CA,Adventure,Drama
movie,2006,118,"7,4",25296,CA,Biography,Drama
movie,2005,73,"6,5",8277,CA,Crime,Drama
movie,2006,140,"6,5",43625,CA,Action,Drama
movie,2006,93,"6,9",5961,CA,Drama,Horror
movie,2007,101,"6,8",25747,CA,Adventure,Comedy
movie,2006,113,"6,9",31357,CA,Biography,Drama
movie,2006,84,"6,8",5363,CA,Comedy,No tiene
movie,2005,153,"7,8",15496,CA,Comedy,Drama
tvSeries,2005,11,"6,7",7400,CA,Animation,Comedy
tvSeries,2006,60,"7,7",7818,CA,Crime,Drama
movie,2006,93,"6,7",29723,CA,Comedy,Drama
movie,2006,120,"7,7",35822,CA,Drama,No tiene
movie,2006,78,"6,8",7183,CA,Crime,Drama
tvSeries,2005,60,"7,7",9287,CA,Reality-TV,No tiene
movie,2009,149,"6,7",8891,CA,Drama,History
movie,2005,139,"6,9",6024,CA,Drama,Romance
tvSeries,2005,22,8,4920,CA,Comedy,Romance
tvSeries,2005,60,"7,2",5779,CA,Action,Drama
tvSeries,2005,30,"7,5",9122,CA,Comedy,Romance
tvSeries,2006,60,"7,1",3707,CA,Comedy,Drama
movie,2006,127,"7,5",52064,CA,Drama,War
movie,2006,116,"6,7",16906,CA,Biography,Comedy
tvSeries,2005,29,"7,8",8416,CA,Comedy,Game-Show
tvMiniSeries,2005,223,"7,9",6895,CA,Biography,Drama
tvSeries,2005,60,8,6528,CA,Crime,Drama
movie,2007,105,"6,5",12276,CA,Drama,Romance
movie,2006,90,"6,9",5016,CA,Adventure,Comedy
movie,2006,76,"6,8",8421,CA,Drama,No tiene
movie,2005,95,"7,2",28978,CA,Crime,Drama
movie,2005,159,"7,1",4810,CA,Drama,Horror
tvSeries,2005,60,7,10621,CA,Music,Reality-TV
movie,2006,104,"6,7",64815,CA,Comedy,Fantasy
movie,2009,122,"6,7",45158,CA,Biography,Crime
movie,2007,112,"7,6",3558,CA,Drama,History
movie,2006,95,"6,8",7280,CA,Drama,No tiene
movie,2007,108,7,47811,CA,Comedy,Drama
tvMovie,2006,90,"7,5",10995,CA,Biography,Drama
movie,2006,114,7,45179,CA,Action,Drama
tvSeries,2006,60,"7,5",4544,CA,Comedy,Drama
movie,2005,93,"7,3",17775,CA,Crime,Drama
movie,2005,108,"7,2",3372,CA,Comedy,Drama
movie,2005,133,"7,6",7378,CA,Comedy,Drama
tvSeries,2005,60,"8,5",7501,CA,Adventure,Reality-TV
tvSeries,2005,11,8,7072,CA,Animation,Comedy
movie,2007,122,"6,7",62199,CA,Action,Crime
movie,2007,101,"6,6",13535,CA,Comedy,Drama
movie,2006,105,"7,3",4420,CA,Drama,No tiene
movie,2005,93,"6,9",12879,CA,Action,Crime
movie,2005,96,8,12295,CA,Documentary,Music
movie,2006,117,"6,7",12940,CA,Action,Comedy
movie,2007,84,"6,8",13799,CA,Drama,No tiene
movie,2006,88,7,30956,CA,Biography,Drama
movie,2006,122,"7,7",4139,CA,Drama,History
tvSeries,2006,22,"7,7",4783,CA,Comedy,Romance
movie,2005,105,"7,3",11822,CA,Action,Adventure
movie,2009,71,"7,5",37024,CA,Adventure,Animation
movie,2007,150,"7,5",8586,CA,Drama,Romance
movie,2009,120,"6,5",59985,CA,Adventure,Comedy
tvSeries,2008,60,"6,5",7558,CA,Comedy,Drama
movie,2006,85,"6,9",8625,CA,Crime,Drama
movie,2008,87,"6,7",3003,CA,Drama,Romance
movie,2006,93,"7,4",6667,CA,Crime,Drama
movie,2006,110,"7,5",22735,CA,Drama,No tiene
movie,2005,108,"6,9",6007,CA,Drama,Horror
movie,2005,119,"7,3",5812,CA,Drama,History
movie,2010,104,"6,5",19520,CA,Comedy,Drama
tvSeries,2007,45,"7,8",8550,CA,Comedy,Crime
tvSeries,2006,30,"7,3",5175,CA,Comedy,Romance
movie,2006,107,7,25159,CA,Comedy,Drama
movie,2006,97,"7,1",12657,CA,Drama,Mystery
movie,2006,98,"7,1",13693,CA,Drama,Romance
movie,2006,120,7,4087,CA,Drama,Romance
movie,2007,117,"6,8",90947,CA,Action,Crime
tvSeries,2007,43,"7,4",4789,CA,Comedy,Drama
movie,2007,131,"6,7",4773,CA,Action,Drama
movie,2007,111,"6,9",3278,CA,Drama,Romance
movie,2007,85,"6,5",10077,CA,Comedy,Crime
movie,2006,131,7,63406,CA,Drama,Sport
tvSeries,2006,21,"6,5",6494,CA,Comedy,Romance
movie,2007,100,"6,7",22920,CA,Drama,Romance
movie,2007,103,"7,2",7642,CA,Comedy,Drama
movie,2006,86,"7,8",5561,CA,Documentary,History
movie,2009,104,"7,7",9922,CA,Documentary,No tiene
movie,2006,130,"7,8",8338,CA,Comedy,Drama
movie,2007,85,"6,7",9574,CA,Drama,War
movie,2007,83,7,4446,CA,Drama,Family
movie,2010,80,"7,5",35919,CA,Animation,Drama
movie,2006,104,"7,4",5613,CA,Comedy,Drama
movie,2009,100,"7,1",62877,CA,Adventure,Drama
movie,2009,97,"7,1",155605,CA,Adventure,Animation
movie,2007,120,"7,3",153612,CA,Crime,Drama
tvMiniSeries,2008,360,"7,1",3186,CA,Drama,Western
tvSeries,2008,60,"7,5",10526,CA,Crime,Drama
tvSeries,2007,30,"7,5",3606,CA,Comedy,No tiene
movie,2009,113,"7,1",36011,CA,Drama,Romance
movie,2006,96,"7,2",3786,CA,Documentary,Music
movie,2008,78,"6,7",3418,CA,Animation,Drama
tvSeries,2007,101,"6,7",3389,CA,Drama,Mystery
movie,2006,99,"7,5",5178,CA,Drama,No tiene
movie,2008,103,7,13256,CA,Drama,History
movie,2006,110,"7,2",9404,CA,Action,Crime
tvSeries,2009,60,"7,1",25775,CA,Action,Drama
movie,2006,94,"7,2",11913,CA,Documentary,Drama
movie,2006,74,"6,7",4434,CA,Adventure,Drama
movie,2007,97,"6,6",16904,CA,Drama,Romance
movie,2008,111,"6,6",53953,CA,Crime,Drama
movie,2008,115,"6,7",62939,CA,Action,Crime
movie,2007,98,"7,2",35889,CA,Biography,Crime
movie,2007,105,"6,7",73374,CA,Action,Crime
movie,2007,122,"6,8",57102,CA,Drama,Thriller
movie,2006,93,"6,8",5572,CA,Crime,Drama
tvSeries,2007,60,"8,1",14223,CA,Crime,Drama
tvSeries,2007,43,"7,2",6909,CA,Drama,Fantasy
movie,2006,89,"7,3",7887,CA,Comedy,Drama
movie,2009,119,"6,9",28183,CA,Biography,Drama
tvSeries,2007,55,7,4952,CA,Drama,Fantasy
movie,2007,142,"7,5",9006,CA,Drama,No tiene
tvMovie,2007,75,"6,7",4022,CA,Action,Adventure
tvSeries,2007,22,"6,9",7838,CA,Comedy,No tiene
movie,2006,92,"6,6",4669,CA,Action,Crime
movie,2009,117,"6,7",54636,CA,Biography,Drama
movie,2007,109,"7,1",3700,CA,Comedy,Drama
movie,2007,115,"6,5",4115,CA,Drama,Family
movie,2007,102,"7,3",12961,CA,Comedy,Drama
tvSeries,2007,60,"7,6",5445,CA,Drama,Fantasy
movie,2006,111,"7,5",14105,CA,Action,Adventure
movie,2006,86,"7,2",3009,CA,Documentary,No tiene
movie,2008,110,"6,8",4559,CA,Drama,No tiene
movie,2008,103,"7,1",7893,CA,Drama,Family
movie,2007,85,"6,6",31380,CA,Crime,Drama
movie,2008,126,"7,4",16097,CA,Adventure,Biography
tvMovie,2007,84,"7,2",15724,CA,Drama,Romance
movie,2007,96,7,32570,CA,Action,Adventure
movie,2006,102,"7,6",12954,CA,Drama,Mystery
movie,2008,101,"6,5",6205,CA,Comedy,Drama
movie,2006,108,"7,2",3017,CA,Comedy,Drama
movie,2007,89,"7,1",10663,CA,Crime,Drama
movie,2007,99,"6,6",14993,CA,Action,Drama
movie,2006,89,"7,9",4991,CA,Documentary,No tiene
movie,2007,104,"7,6",43868,CA,Drama,No tiene
movie,2006,110,"7,4",6531,CA,Drama,No tiene
tvSeries,2007,60,"7,4",8141,CA,Drama,Romance
movie,2012,96,"6,9",17002,CA,Action,Animation
tvSeries,2007,101,"7,3",5241,CA,Action,Crime
tvSeries,2007,60,"7,4",6424,CA,Action,Adventure
movie,2007,106,"7,2",15995,CA,Crime,Drama
movie,2008,122,"7,7",110387,CA,Biography,Drama
movie,2006,103,"7,8",15133,CA,Drama,No tiene
movie,2007,122,7,17019,CA,Drama,History
movie,2007,122,"7,7",32815,CA,Drama,No tiene
movie,2008,134,"7,2",47127,CA,Biography,Drama
tvSeries,2008,60,"7,7",10610,CA,Comedy,Drama
movie,2008,122,"7,1",12050,CA,Biography,Documentary
tvSeries,2007,25,"7,8",3077,CA,Comedy,Drama
movie,2007,119,"6,8",21233,CA,Action,Biography
movie,2007,119,"6,5",4758,CA,Biography,Drama
movie,2007,86,"7,8",119001,CA,Drama,Music
tvMiniSeries,2007,270,7,14150,CA,Adventure,Fantasy
movie,2007,90,"6,7",3201,CA,Comedy,Drama
movie,2007,82,"7,1",3453,CA,Documentary,Family
movie,2007,102,"8,2",8534,CA,Documentary,War
movie,2007,126,7,27420,CA,Action,Adventure
movie,2008,110,"6,8",17292,CA,Comedy,Drama
movie,2009,113,"6,7",24084,CA,Crime,Drama
movie,2007,100,8,6839,CA,Documentary,History
movie,2008,105,"6,9",4094,CA,Drama,Romance
movie,2008,137,7,50156,CA,Crime,Drama
tvSeries,2008,30,"7,6",6579,CA,Comedy,No tiene
tvSeries,2007,60,"7,6",3076,CA,Reality-TV,No tiene
tvSeries,2007,45,8,9508,CA,Fantasy,Romance
movie,2007,92,"7,1",10916,CA,Drama,Thriller
movie,2008,131,"7,5",5824,CA,Drama,History
movie,2009,127,"6,8",13405,CA,Drama,No tiene
movie,2008,107,"6,9",3601,CA,Biography,Drama
movie,2010,122,"6,9",29440,CA,Crime,Drama
movie,2008,92,7,29203,CA,Comedy,Romance
movie,2007,109,"6,8",7783,CA,Action,Animation
tvSeries,2007,469,"8,3",10171,CA,Drama,No tiene
tvSeries,2007,60,"7,6",24789,CA,Comedy,Drama
movie,2007,105,"7,5",7744,CA,Drama,No tiene
movie,2008,109,"6,8",4769,CA,Drama,Fantasy
movie,2007,99,"7,9",15494,CA,Drama,No tiene
movie,2008,114,"7,2",5045,CA,Drama,Sport
tvMovie,2007,101,"7,6",23767,CA,Action,Drama
movie,2008,152,7,7395,CA,Comedy,Drama
movie,2008,85,7,3419,CA,Drama,Romance
movie,2008,102,"7,2",3058,CA,Action,Adventure
movie,2020,113,8,4754,CA,Adventure,Animation
tvSeries,2008,60,"8,2",10659,CA,Crime,Drama
tvMovie,2019,114,"7,1",6523,CA,Documentary,No tiene
movie,2020,91,"6,8",4848,CA,Drama,No tiene
movie,2019,103,"6,5",3037,CA,Action,Adventure
movie,2008,99,"6,7",21316,CA,Drama,Sport
movie,2008,93,7,6488,CA,Documentary,Music
movie,2010,106,"6,5",50165,CA,Biography,Drama
tvSeries,2019,15,"7,4",3146,CA,Comedy,Short
tvMovie,2009,77,"7,4",14405,CA,Drama,War
movie,2019,90,7,3737,CA,Drama,Thriller
movie,2014,128,"7,5",93498,CA,Biography,Drama
movie,2010,79,7,7342,CA,Documentary,No tiene
movie,2019,108,"6,7",7609,CA,Action,Comedy
tvMiniSeries,2020,147,"7,3",7622,CA,Crime,Drama
movie,2010,123,"7,2",29659,CA,Biography,Drama
movie,2008,118,"7,3",28997,CA,Action,Biography
movie,2009,92,"6,7",5254,CA,Adventure,Drama
movie,2007,113,"7,9",62008,CA,Drama,No tiene
movie,2007,87,"7,5",13921,CA,Comedy,Drama
movie,2020,97,"7,5",8213,CA,Biography,Documentary
movie,2007,104,"8,2",7809,CA,Documentary,No tiene
movie,2007,97,7,5624,CA,Drama,Thriller
movie,2019,117,"7,1",6910,CA,Crime,Drama
movie,2008,109,7,22484,CA,Biography,Drama
movie,2007,105,7,9755,CA,Action,Adventure
movie,2008,93,"6,6",22038,CA,Drama,Romance
movie,2012,90,"6,9",7875,CA,Comedy,Drama
movie,2008,125,"7,4",6407,CA,Biography,Drama
movie,2020,103,"6,5",4525,CA,Comedy,Drama
movie,2010,84,"6,6",13225,CA,Biography,Drama
movie,2019,82,"7,7",8230,CA,Action,Adventure
tvMiniSeries,2019,58,"7,8",4333,CA,Drama,No tiene
movie,2020,130,"7,1",6835,CA,Adventure,Drama
movie,2009,120,"7,3",13787,CA,Biography,Drama
movie,2009,123,"6,8",151891,CA,Adventure,Comedy
tvSeries,2007,30,"8,2",9176,CA,Comedy,Game-Show
movie,2020,130,"8,1",81442,CA,Drama,War
tvMiniSeries,2021,60,"6,7",5084,CA,Drama,Romance
movie,2008,120,"6,5",3907,CA,Action,Crime
movie,2019,110,"7,4",8090,CA,Action,Adventure
movie,2008,116,"7,1",3371,CA,Drama,No tiene
movie,2021,112,"6,8",4347,CA,Action,Drama
movie,2008,128,"7,5",35975,CA,Drama,No tiene
movie,2008,117,"7,6",20523,CA,Drama,No tiene
movie,2008,130,8,53493,CA,Drama,No tiene
movie,2019,104,"6,8",3510,CA,Drama,Romance
tvMovie,2009,90,8,17485,CA,Biography,Drama
movie,2008,117,"6,9",3264,CA,Comedy,Drama
movie,2009,119,"6,9",13204,CA,Action,Crime
movie,2009,124,"7,3",6359,CA,Crime,Drama
tvSeries,2008,53,"8,2",8020,CA,Drama,Romance
movie,2020,121,"7,4",5416,CA,Drama,History
movie,2008,99,"6,9",31041,CA,Comedy,Drama
movie,2015,106,"7,3",96902,CA,Adventure,Biography
movie,2008,113,"6,7",50319,CA,Drama,Romance
tvSeries,2007,30,"8,1",11507,CA,Comedy,Drama
movie,2008,90,"6,6",3536,CA,Drama,No tiene
movie,2008,99,"6,8",6774,CA,Crime,Drama
movie,2019,86,"6,7",8042,CA,Crime,Documentary
movie,2019,156,"7,6",9289,CA,Crime,Drama
movie,2021,117,"6,7",5429,CA,Comedy,Drama
movie,2007,93,"7,7",3760,CA,Documentary,Music
movie,2008,117,"6,8",11456,CA,Crime,Drama
movie,2008,100,"7,1",5084,CA,Drama,No tiene
movie,2020,90,7,7382,CA,Crime,Documentary
movie,2008,110,7,42262,CA,Drama,Romance
movie,2008,94,7,11907,CA,Adventure,Drama
movie,2020,102,"7,7",3368,CA,Documentary,No tiene
tvSeries,2008,23,"6,8",4123,CA,Comedy,Documentary
movie,2021,92,"6,8",3417,CA,Comedy,Drama
tvSeries,2008,43,"6,9",4574,CA,Horror,No tiene
movie,2011,208,"8,1",12146,CA,Biography,Documentary
movie,2021,86,7,7273,CA,Comedy,Crime
tvSeries,2008,45,"7,2",4180,CA,Crime,Drama
movie,2021,104,"6,6",3526,CA,Documentary,No tiene
movie,2020,95,"6,9",11518,CA,Biography,Comedy
tvSeries,2008,43,"8,1",3061,CA,Comedy,Drama
movie,2014,106,7,96368,CA,Biography,Crime
movie,2009,120,"6,7",29662,CA,Biography,Comedy
movie,2009,108,"6,5",66260,CA,Biography,Comedy
movie,2008,97,"7,1",39684,CA,Action,Comedy
tvSeries,2022,23,"6,8",3124,CA,Comedy,No tiene
movie,2020,83,"7,2",3049,CA,Documentary,No tiene
movie,2009,106,"6,9",8161,CA,Drama,War
movie,2008,100,"7,2",3751,CA,Comedy,Drama
movie,2021,97,"6,8",3448,CA,Comedy,Music
tvSeries,2007,4,"8,2",10283,CA,Comedy,Short
movie,2020,92,"7,5",5250,CA,Comedy,Documentary
movie,2020,107,"7,9",3013,CA,Documentary,No tiene
movie,2020,84,"7,5",9072,CA,Documentary,No tiene
movie,2020,84,"7,3",3296,CA,Documentary,No tiene
tvMiniSeries,2020,201,"7,4",18184,CA,Crime,Documentary
movie,2009,105,"7,1",30835,CA,Action,Comedy
movie,2009,144,"7,8",75619,CA,Drama,Mystery
tvMiniSeries,2020,290,"8,1",4696,CA,Documentary,No tiene
tvSeries,2008,42,"6,6",8020,CA,Comedy,Family
movie,2008,128,"7,4",3839,CA,Crime,Drama
movie,2020,119,"7,7",7306,CA,Biography,Documentary
movie,2010,117,"6,6",35722,CA,Action,Crime
movie,2009,101,"6,8",15820,CA,Action,Adventure
movie,2010,104,"6,7",47070,CA,Drama,No tiene
tvMovie,2008,86,"7,6",3785,CA,Drama,War
movie,2010,106,"6,9",11105,CA,Biography,Drama
movie,2009,104,"7,4",32141,CA,Comedy,Drama
movie,2009,100,"7,3",136383,CA,Drama,No tiene
movie,2008,114,"6,7",11622,CA,Comedy,Drama
movie,2020,120,"7,5",5239,CA,Crime,Drama
movie,2020,99,"7,1",3528,CA,Drama,No tiene
movie,2020,101,"6,5",6661,CA,Comedy,Horror
tvSeries,2008,11,"7,8",15206,CA,Adventure,Animation
movie,2009,93,"7,1",75641,CA,Comedy,Romance
movie,2009,99,"6,5",13211,CA,Comedy,Drama
movie,2008,101,"7,7",3433,CA,Documentary,History
movie,2008,90,8,59147,CA,Animation,Biography
tvMiniSeries,2008,240,"7,6",6458,CA,Drama,Romance
tvSeries,2009,180,"7,8",13946,CA,Crime,Mystery
movie,2008,105,"7,1",9050,CA,Drama,No tiene
movie,2009,84,"7,4",50410,CA,Action,Comedy
tvSeries,2021,43,"7,1",3424,CA,Drama,Fantasy
movie,2010,83,"6,5",6598,CA,Drama,Thriller
movie,2013,103,"6,8",12850,CA,Biography,Comedy
tvSeries,2008,45,"6,8",4154,CA,Comedy,No tiene
movie,2014,102,"7,3",26267,CA,Drama,No tiene
tvSeries,2020,51,"8,6",5745,CA,Comedy,No tiene
movie,2011,92,"7,5",32979,CA,Drama,No tiene
movie,2011,120,"7,1",94863,CA,Adventure,Comedy
movie,2009,119,"6,7",3867,CA,Drama,Romance
movie,2021,110,"6,8",3468,CA,Drama,Thriller
movie,2008,138,"7,4",5221,CA,Drama,No tiene
tvMiniSeries,2020,52,"7,2",4321,CA,Drama,Thriller
movie,2010,129,"6,5",94158,CA,Drama,Fantasy
tvSeries,2008,30,"7,3",9699,CA,Action,Adventure
movie,2009,96,"6,9",6138,CA,Comedy,Documentary
movie,2014,112,"6,9",47907,CA,Biography,Crime
movie,2009,99,"6,5",10489,CA,Drama,Mystery
movie,2012,75,7,13281,CA,Animation,Family
tvSeries,2008,60,"7,3",3413,CA,Action,Drama
movie,2008,96,"7,1",9542,CA,Crime,Drama
movie,2019,100,"6,9",3224,CA,Documentary,No tiene
movie,2012,105,"7,1",14982,CA,Drama,Music
movie,2008,93,"6,5",33813,CA,Horror,Sci-Fi
movie,2009,106,"7,4",59995,CA,Comedy,No tiene
movie,2009,84,"6,9",3808,CA,Drama,Mystery
movie,2010,138,"6,6",4030,CA,Crime,Drama
tvSeries,2008,30,"6,7",5848,CA,Comedy,No tiene
tvSeries,2009,60,"6,8",13609,CA,Comedy,Music
movie,2009,127,"7,4",43394,CA,Crime,Documentary
movie,2008,109,"7,3",22240,CA,Drama,No tiene
movie,2018,122,"6,6",5224,CA,Drama,Romance
tvSeries,2009,30,"8,2",26834,CA,Comedy,Sci-Fi
tvSeries,2009,60,"7,9",5436,CA,Comedy,Crime
tvSeries,2009,60,8,4425,CA,Comedy,Drama
movie,2009,113,"7,5",3362,CA,Action,Comedy
movie,2009,85,"6,5",76010,CA,Horror,Thriller
movie,2020,86,"6,5",8680,CA,Crime,Drama
movie,2009,101,"6,5",45543,CA,Action,Crime
movie,2009,139,"6,7",3453,CA,Drama,History
movie,2008,113,"7,5",34628,CA,Action,Biography
movie,2008,83,"7,9",14921,CA,Action,Animation
movie,2011,97,"6,8",7761,CA,Comedy,Romance
movie,2009,112,"7,2",92497,CA,Drama,Music
movie,2008,97,"6,6",7591,CA,Comedy,Drama
movie,2009,91,"7,1",13728,CA,Comedy,Family
tvMovie,2009,97,"7,1",9207,CA,Action,Adventure
movie,2011,109,"7,1",63093,CA,Biography,Drama
tvSeries,2009,42,"7,5",3470,CA,Action,Game-Show
movie,2008,94,"7,8",51712,CA,Documentary,News
movie,2010,139,"7,8",12918,CA,Drama,No tiene
movie,2010,119,"7,5",5484,CA,Drama,No tiene
movie,2010,124,"6,7",19211,CA,Action,Crime
movie,2009,119,"6,6",6914,CA,Comedy,Sport
movie,2009,120,"6,7",6273,CA,Comedy,Drama
movie,2022,83,"7,4",3083,CA,Horror,Thriller
movie,2009,101,"6,7",37232,CA,Comedy,Crime
movie,2008,86,"8,1",3378,CA,Documentary,History
movie,2020,123,"7,7",3277,CA,Documentary,No tiene
movie,2009,99,"7,5",115256,CA,Crime,Drama
movie,2008,98,"6,9",4901,CA,Drama,No tiene
tvSeries,2009,60,"7,4",4182,CA,Action,Crime
tvSeries,2009,60,"7,3",9963,CA,Drama,Sci-Fi
movie,2010,96,"6,9",15712,CA,Action,Adventure
tvSeries,2009,30,"7,2",6230,CA,Comedy,No tiene
movie,2011,91,"6,6",49921,CA,Drama,No tiene
movie,2013,121,"7,2",93099,CA,Comedy,Drama
movie,2010,105,"7,5",11047,CA,Drama,No tiene
tvSeries,2008,11,"7,8",8012,CA,Comedy,Short
tvMiniSeries,2020,265,"7,4",4243,CA,Crime,Documentary
movie,2009,142,"7,5",24846,CA,Action,Adventure
movie,2009,108,"6,5",6839,CA,Action,Crime
movie,2008,99,"7,7",6605,CA,Drama,No tiene
movie,2009,110,"6,6",3501,CA,Drama,Horror
movie,2009,102,"7,3",7701,CA,Comedy,Crime
movie,2009,115,7,5234,CA,Crime,Drama
movie,2009,147,"7,3",73217,CA,Crime,Drama
movie,2020,105,"8,4",4002,CA,Documentary,Drama
movie,2011,100,"7,1",3658,CA,Animation,Comedy
movie,2009,79,"7,6",3051,CA,Documentary,History
tvSeries,2008,60,"8,2",3696,CA,Comedy,Crime
movie,2013,90,"7,5",3044,CA,Documentary,No tiene
movie,2021,130,"6,6",3130,CA,Drama,Mystery
tvMiniSeries,2009,240,"8,1",17490,CA,Comedy,Drama
movie,2009,134,"6,7",11187,CA,Action,Drama
movie,2009,97,"7,7",7065,CA,Drama,Fantasy
movie,2010,113,"7,1",15770,CA,Comedy,Drama
tvMiniSeries,2019,11,"7,7",3801,CA,Action,Adventure
movie,2009,125,"6,9",7671,CA,Drama,Fantasy
movie,2008,130,"7,5",5444,CA,Crime,Drama
movie,2011,118,"7,1",6016,CA,Drama,No tiene
tvSeries,2011,60,8,3264,CA,Crime,Drama
movie,2010,135,"7,5",9509,CA,Drama,History
